mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f,parameter,model
0.079003762689308,0.00564411384726314,0.0680019455111138,0.0753495828037458,0.0787821039670518,0.0827433626149023,0.0908683767232508,0.998937340603069,750,0,1,p.seen.alive,2_pop
29.3329461384706,18.1883879005614,5.9130476055734,14.6963515728137,26.248918383612,39.6548488812897,72.5482652093272,1.00137222212044,750,0,1,base.obs,2_pop
-3.94124561334395,0.234932699288269,-4.41601017129796,-4.09725728182831,-3.938197394078,-3.76984603741957,-3.51715170750721,1.0023860080463,750,0,1,base.fail,2_pop
0.391037488901477,0.0944524654465987,0.20151639284131,0.330071157698471,0.394770539211675,0.455671967121601,0.568012198981701,1.0150701833668,214,0,1,base.recover,2_pop
-0.225735690031711,0.0984737367406972,-0.441727534901242,-0.28839589662955,-0.222148660608653,-0.157687862530038,-0.0547547423466957,0.999517237133854,750,0,0.997333333333333,beta2,2_pop
0.523197521408899,0.176715384839972,0.186631958929201,0.401900275361273,0.526232255894354,0.644933007770542,0.853540648023324,1.00178199581295,750,0,0.998666666666667,beta3,2_pop
-0.0217973361481502,0.00290876486065879,-0.0272184708816535,-0.0238113230766784,-0.0218625025321457,-0.0198711098168381,-0.0159793237795945,1.01003996394965,392,0,1,beta4,2_pop
0.992040392791403,0.00210072752496966,0.987042992586755,0.990825832710494,0.992286072464288,0.993483418741599,0.995271679252434,1.0432896938261,61,0,1,mean.phi,2_pop
4.85860934457204,0.259567654499205,4.33308072057479,4.68214719839613,4.85698398726349,5.02686752017059,5.34945412378761,1.03427603294233,70,0,1,lp.mean,2_pop
-0.864649135751623,0.24645877270374,-1.31493413959824,-1.02968288763754,-0.881595346678096,-0.699164481097176,-0.336479268892585,0.998358997835662,750,0,1,b.phi.mig,2_pop
-0.557480006658928,0.245628001388457,-1.03636193837525,-0.727690545218359,-0.559511971303835,-0.39895883133809,-0.0889963797345879,1.00071612190053,750,0,0.989333333333333,b.phi.capt,2_pop
0.642108634032015,0.316418078009601,0.101724692201955,0.399402819582698,0.620924551419972,0.850710124627814,1.31693878543136,1.00271978424229,441,0,1,b.phi.pop,2_pop
-1.64684793507535,0.221572799641763,-2.07123279880555,-1.79810058925089,-1.64456032034801,-1.49904012113767,-1.21263031883012,1.01168536038472,267,0,1,b.phi.age,2_pop
6299.81566700994,2.89730505440583,6295.57115510611,6297.79513366136,6299.43016593032,6301.23657629328,6306.36671413251,1.01181663829619,222,0,1,deviance,2_pop
