"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter","model"
0.960616556195756,0.022350350756247,0.907457842169962,0.949365818109633,0.963829651074375,0.977431856618288,0.99085927350811,1.01187044692504,260,0,1,"mean.phi[1]","m31.ron.fate"
0.658652091715332,0.10711084941505,0.507258086098203,0.56288483513223,0.644302881396627,0.744035032477778,0.873118819975842,1.01030822552561,292,0,1,"mean.phi[2]","m31.ron.fate"
3.36090134410268,0.626043797213011,2.28298488486368,2.93116776584875,3.28267487734643,3.76838960120334,4.68583279305038,1.00797941537466,447,0,1,"lp.mean[1]","m31.ron.fate"
0.705629311599775,0.530671604234387,0.0290343947438428,0.252878374850803,0.594090995350939,1.06704777339635,1.92883243361051,1.01183567803713,296,0,1,"lp.mean[2]","m31.ron.fate"
0.212205286349254,0.0101111345764009,0.193111063616951,0.205146105150913,0.211995091807886,0.218937052378778,0.232680256079498,1.00147857323632,758,0,1,"p.seen.alive","m31.ron.fate"
0.390193899059322,0.00968740961157413,0.371951216272503,0.383854735135773,0.389996663645202,0.396293860397924,0.409241440588279,1.00325203767915,595,0,1,"p.found.dead","m31.ron.fate"
0.0803369671900611,0.0153678023052948,0.0526123609340864,0.0698285111119026,0.0792720017365904,0.0898646962332185,0.111771016800416,1.00548246569281,800,0,1,"b.phi.age","m31.ron.fate"
3.18390874307049,0.691664455993055,1.79703545140156,2.70606562763912,3.20146126096576,3.69719838987885,4.50140069594486,1.00229683388524,800,0,1,"b.phi.mig[1]","m31.ron.fate"
2.59816263049405,0.739527948807853,1.14860283119733,2.11422362121397,2.62152241049731,3.10071655755429,3.98529263985026,1.001582320537,800,0,1,"b.phi.mig[2]","m31.ron.fate"
-0.527490390856699,0.294020552236962,-1.12508433360816,-0.734815352698487,-0.532806012357789,-0.334170172509226,0.0674000181255261,0.999004346556954,800,1,0.95875,"b.phi.capt","m31.ron.fate"
-0.0346870474813205,0.0124852526839081,-0.0580902059686987,-0.0432540835302525,-0.034371379774505,-0.0265319373463576,-0.0106211303758422,1.00830630884355,264,0,1,"b.phi.lat","m31.ron.fate"
-0.0116748943629358,0.0074670870743747,-0.0259623334610684,-0.0166832364931362,-0.011539153791275,-0.00668902983143031,0.00380585179281552,1.0085049057759,514,1,0.93875,"b.phi.long","m31.ron.fate"
5055.9600142096,2.61214697489733,5051.25576727624,5054.52352897238,5055.63499831816,5057.15598955009,5062.79963472102,1.00539545159009,763,0,1,"deviance","m31.ron.fate"
