mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f,parameter,model
0.028095115821275,0.00405167482512899,0.020671123808084,0.0252714390542068,0.0279069496968341,0.0306805796434316,0.0366015348492827,0.999978028129465,15000,0,1,p.seen.alive,binary_additive
24.3766349556321,11.8826380608591,6.42491183370647,14.8338577515519,22.3597632325374,32.9308682418651,47.9256770396239,1.10156320166957,25,0,1,base.obs,binary_additive
-5.17654784590098,0.34604971697589,-5.77737603319596,-5.39886972683417,-5.1976436935275,-4.99366846478846,-4.36383555103528,1.0016170339641,1899,0,1,base.fail,binary_additive
0.473597737250003,0.129180703043787,0.221428328468829,0.387307498406068,0.472846345906878,0.559985212640841,0.727481961318266,1.00027887920594,5766,0,1,base.recover,binary_additive
0.529204557970288,0.116681806393005,0.188186808264154,0.495884474774065,0.54811883738552,0.5934178477609,0.672556674652867,1.0024260250924,2245,0,0.9884,beta2,binary_additive
0.992611358713219,0.21221231350698,0.543160372118071,0.859840727723777,1.00486022956752,1.13760457868492,1.37704492341239,1.00080772870792,3885,0,0.999866666666667,beta3,binary_additive
-0.0242233455841435,0.00379700221704579,-0.031624092287387,-0.0267814975321533,-0.0242245032903423,-0.0216729334568655,-0.0167833396900388,1.0001063386893,12063,0,1,beta4,binary_additive
0.991998564168745,0.00219338286687268,0.987061910865538,0.990697119025907,0.992198189123372,0.993561850414967,0.995630128070317,1.00009090050558,11617,0,1,mean.phi,binary_additive
4.85776911856628,0.279477699111282,4.33455716168546,4.66808472163988,4.84556700434012,5.03905514782766,5.42864212929618,1.00008845271497,14437,0,1,lp.mean,binary_additive
-0.0949331519558792,0.400029010599449,-0.842979846811512,-0.368674156762025,-0.10998217303779,0.168225245611397,0.729539623248571,1.00000271486996,15000,1,0.608866666666667,b.phi.mig,binary_additive
-0.137495020932006,0.293992617556796,-0.709114442749966,-0.333363577771029,-0.140543108759125,0.0603200291950058,0.444339565668486,1.00031619670174,5725,1,0.6804,b.phi.capt,binary_additive
2.13372101343661,0.470142845114279,1.19724148047117,1.79214078498696,2.14669077263843,2.50160451342796,2.93797854568133,0.999939812844449,15000,0,1,b.phi.pop,binary_additive
-2.15779849252757,0.309838921717115,-2.7827903023873,-2.36208069828698,-2.1533935672217,-1.94755024231124,-1.56248761682522,1.00004833019546,15000,0,1,b.phi.age,binary_additive
-0.619835887486944,0.264425195770158,-0.985820402397696,-0.84240007899371,-0.665106116691625,-0.428890646812261,-0.0644935438253041,1.00010217190973,15000,0,1,b.phi.vul,binary_additive
3312.6572674832,10.6443629515465,3298.22309618011,3305.55873924226,3310.60214459547,3317.09825823386,3345.99657585704,1.00195169674713,1362,0,1,deviance,binary_additive
