mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f,parameter,model
0.0789559254056061,0.00567811749875182,0.0681654726607429,0.0751424133338991,0.0788448819640591,0.0831417275950017,0.0899694076803351,0.999279293480676,750,0,1,p.seen.alive,cont_age
28.1280515105514,17.6797175185838,5.7907035445002,13.9008133931415,24.244562054938,38.9307222369036,72.4829868078406,1.0043420395451,666,0,1,base.obs,cont_age
-3.92655261618695,0.237004499470301,-4.3917928002705,-4.07507644128446,-3.93378464597597,-3.76371732133413,-3.48221505114443,1.00630687500356,284,0,1,base.fail,cont_age
0.394707440808374,0.0952626300185083,0.207243825718944,0.332533728286169,0.388396857667882,0.45865204075211,0.590562071850399,1.0043220252079,426,0,1,base.recover,cont_age
-0.228114064822179,0.0998336870108925,-0.433970348103152,-0.296289906460639,-0.219447044634817,-0.159322682384443,-0.0410256404159421,1.00018725485088,750,0,0.996,beta2,cont_age
0.516379304551815,0.180869649601151,0.158596290202871,0.397042634021132,0.522872050095334,0.642477788310835,0.854260809610912,1.00323615884522,470,0,0.998666666666667,beta3,cont_age
-0.0218046038634713,0.00288603884610683,-0.0274057384201631,-0.023755418085976,-0.0217719528804036,-0.0198980044827018,-0.0164904562920488,1.00668576575793,269,0,1,beta4,cont_age
0.945346304904849,0.0132540959331109,0.913966908876997,0.937621660015169,0.946068247649425,0.954948976050116,0.967752026309703,1.00676529191864,750,0,1,mean.phi,cont_age
2.87956112309413,0.256484214749327,2.36306269747162,2.71012869742042,2.86459530869813,3.05386220418617,3.40152071041022,1.00655491595801,558,0,1,lp.mean,cont_age
-0.780656639680391,0.240099874614597,-1.23452958423793,-0.947856225841537,-0.784399372264055,-0.611533572438993,-0.306964351732971,1.00674759808091,272,0,0.998666666666667,b.phi.mig,cont_age
-0.283413137914525,0.249165401414672,-0.794221479211547,-0.44726755441054,-0.276429955022992,-0.121606459160545,0.203494642627737,1.01145208069301,157,1,0.874666666666667,b.phi.capt,cont_age
0.640409093161838,0.304340658212797,0.106324402741593,0.416493173136014,0.63073483290289,0.829741052696695,1.29321289972262,1.00433603406979,458,0,1,b.phi.pop,cont_age
0.031043756054914,0.00535133640754739,0.0207341931154053,0.0273776684165256,0.0310671652385971,0.0347773601397252,0.0418916958239354,1.00129564017787,750,0,1,b.phi.age,cont_age
0.716602206771864,0.329340697868464,0.0861103736534671,0.508574296930922,0.696038002367311,0.925337602075058,1.43024969876456,1.00091585517619,750,0,0.990666666666667,b.phi.lat1,cont_age
6299.70662386345,2.89310024036869,6295.18812532342,6297.71032533986,6299.34083386459,6301.16763672014,6306.19298817752,1.00551164158119,750,0,1,deviance,cont_age
