"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter","model"
0.996925590484398,0.00200837170184177,0.991905083750326,0.99600264073526,0.99741664897836,0.998350479363638,0.9993590178915,1.04141692898562,96,0,1,"mean.phi[1]","m1"
0.891894448150027,0.0534261526999476,0.76162901499594,0.859730226472479,0.900479979239482,0.933305803257056,0.969330206022372,1.04007145883262,89,0,1,"mean.phi[2]","m1"
5.98368042275006,0.6581738795786,4.80839124733254,5.51811745326012,5.95608121761306,6.4056211518456,7.35188340386826,1.02084295068883,119,0,1,"lp.mean[1]","m1"
2.23450292125515,0.577940701973281,1.1616313605073,1.81305120527045,2.20256914191861,2.63861543575486,3.45334799983819,1.03165165523117,90,0,1,"lp.mean[2]","m1"
0.0627181851057146,0.00568844362396098,0.0519606604331487,0.0585880005434012,0.0627910170386548,0.0667712155394962,0.0738917749283294,1.00317121687285,576,0,1,"p.seen.alive","m1"
0.411185233825495,0.0115181342733304,0.391387486731676,0.4025324715781,0.410820192799949,0.419189360903059,0.434712637259241,0.999630694771893,800,0,1,"p.found.dead","m1"
0.0971773975228756,0.0215005516632111,0.0572876890757267,0.0821610923889325,0.0957803334877388,0.111572728839252,0.141393226651007,1.00176065901033,638,0,1,"b.phi.age","m1"
0.743202693776691,0.544897498821024,-0.252813186101284,0.383168978269705,0.736891161323382,1.06916074862667,1.87742587300848,1.00286078450041,800,1,0.9175,"b.phi.mig","m1"
-0.947311270197778,0.416255583714216,-1.78611533762744,-1.21994993139596,-0.960888589282532,-0.67514635188216,-0.127686229524813,1.00860939820035,292,0,0.98625,"b.phi.capt","m1"
-0.494237755159733,0.162591879982401,-0.827125041339356,-0.600492744006042,-0.492068160317219,-0.385371368976905,-0.175445594849628,1.00630886475624,316,0,1,"b.phi.lat","m1"
-0.322250929458192,0.279207136756242,-0.854973487925369,-0.509525111719941,-0.336338775082857,-0.141874501679802,0.246019991036313,1.0038786655007,800,1,0.87125,"b.phi.lat2","m1"
0.325542154976736,0.647163634150465,-1.13742087485463,-0.0591242377817153,0.345878073381962,0.739410726066271,1.51337276904549,1.02639241363711,110,1,0.72375,"b.phi.resident","m1"
0.0321213982352339,0.0439842828559708,-0.0458273933453491,0.000472576631908813,0.0292345273135394,0.0602597735057561,0.127675473319949,1.00967282136391,222,1,0.755,"b.phi.free","m1"
-0.373670363453665,0.191406015576138,-0.750725759000773,-0.494126361251068,-0.380030488389746,-0.248124353890301,-0.00198460807963096,1.00779050760286,490,0,0.97625,"b.phi.long","m1"
3904.7105557466,9.36708618785314,3887.6369163678,3898.32531355593,3904.04807883145,3910.21846239171,3924.13196335527,1.00265165376972,532,0,1,"deviance","m1"
