"id.tag","species","study.name","id","tag","start.date","end.date","start.lat","start.long","end.lat","end.long","mean.GPS.dist.last10fixes","mean.GPS.fixrate.last10fixes","mean.battery.charge.percent.last10fixes","deployment.duration","fate","age.at.deployment","sex","captive.raised","rehabilitated","how.fate.determined","cause.of.death","death.or.failure.date","comments","start.country","end.country","n.locs","start.date.adjusted","end.date.adjusted"
"R0_16013","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","R0","16013","2016-04-05 02:36:31","2016-10-01 04:05:34","32.558837890625","34.9392166137695","29.4598541259766","33.3029937744141","0.0816701171301696","1.10043055555556","56.9","179.061840277778","Probably dead","299",NA,"Y","N","Last location in a house",NA,NA,"Age units are days","Israel","Egypt","179",NA,NA
"R1_16012","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","R1","16012","2016-04-05 02:40:01","2018-05-04 06:40:21","32.5589752197266","34.9392204284668","14.2276754379272","24.5910968780518","0.818444727408655","1.18342592592593","75.8","759.166898148148",NA,"324",NA,"Y","N",NA,NA,NA,"Age units are days","Israel","Sudan","639",NA,NA
"R2_16015","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","R2","16015","2016-04-05 02:41:19","2017-12-06 05:00:31","32.5588684082031","34.9392967224121","11.3122186660767","26.6775741577148","0.249409074958536","0.999216435185185","83.6","610.096666666667","Alive","305",NA,"Y","N","Seen",NA,NA,"Age units are days, transmitter fell, seen alive June 2019","Israel","Sudan","386",NA,NA
"R3_16011","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","R3","16011","2016-04-05 02:41:01","2016-04-14 02:49:01","32.5609397888184","34.9389610290527","32.5517654418945","34.9593048095703","0.0338497327039361","1.00041666666667","70.3","9.00555555555556","Dead","293",NA,"Y","N","Found","Probably snake bite",NA,"Age units are days","Israel","Israel","10",NA,NA
"R4_16014","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","R4","16014","2016-04-05 02:40:31","2016-05-25 01:52:25","32.555248260498","34.9339752197266","36.2119445800781","36.5943374633789","0.202437999898748","0.9990625","99.8","49.9665972222222","Probably dead","292",NA,"Y","N","Last location very hostile, no data for a long period",NA,NA,"Age units are days","Israel","Turkey","51",NA,NA
"White 08_119246","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","White 08","119246","2013-03-15 15:32:00","2013-08-19 03:22:19","32.85542","33.88082","32.79932","35.16793","0.0343660120918157","1.00416666666667",NA,"156.493275462963","Dead","392",NA,"Y","N","Found","Killed by Bonnelie's eagle",NA,"Age units are days",NA,"Israel","158",NA,NA
"White 12_119245","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","White 12","119245","2013-03-13 13:00:00","2015-08-31 08:00:00","32.75817","35.008","26.80067","34.04067","0.749403517238958","1",NA,"900.791666666667","Dead","370",NA,"Y","N","Found",NA,NA,"Age units are days","Israel","Egypt","902",NA,NA
"X34 Blue_16126","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","X34 Blue","16126","2017-04-16 03:34:01","2018-08-25 03:30:46","32.5589866638184","34.9392738342285","19.0999755859375","41.4165916442871","1.72595156920171","1.00016203703704","99.8","495.997743055556",NA,"660",NA,"Y","N",NA,NA,NA,"Age units are days","Israel","Saudi Arabia","496",NA,NA
"X86 Blue_180321","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","X86 Blue","180321","2018-12-24 04:11:04","2019-01-03 04:14:51","32.7521820068359","35.0134582519531","32.6979942321777","34.9983024597168","0.0312122274018766","1.00027662037037","23.8","10.0026273148148","Dead","219",NA,"Y","N","Found","Electrocuted",NA,"Age units are days","Israel","Israel","11",NA,NA
"Yellow 04_119246","Neophron percnopterus","Egyptian Vulture Reintroduction Israel","Yellow 04","119246","2013-11-14 06:00:00","2015-04-29 00:20:32","32.75283","35.0115","32.7568","35.00227","0.557659939048984","1.02406597222222",NA,"530.764259259259",NA,"297",NA,"Y","N",NA,NA,NA,"Age units are days","Israel","Israel","532",NA,NA
"Amud H08 Blue_180318","Neophron percnopterus","Egyptian Vulture wild-birds Israel","Amud H08 Blue","180318","2018-08-20 14:46:03","2019-05-30 02:03:51","32.8888969421387","35.4968910217285","32.9209938049316","35.5478096008301","0.0585682030194439","0.983549768518519","90.4","282.470694444444","Alive","Adult",NA,"N","Y",NA,NA,NA,"Found not flying, treated for a week at the Is Israel Wildlife Hospital and released. Migrated 2018 and returned to the same area in 2019, seen in a nest with two chicks.","Israel","Israel","284",NA,NA
"Gamla 2018 H36 Green_180319","Neophron percnopterus","Egyptian Vulture wild-birds Israel","Gamla 2018 H36 Green","180319","2018-07-11 13:14:20","2018-11-08 05:44:37","32.8987197875977","35.7655944824219","10.143159866333","29.122953414917","0.887647518001647","1.00808217592593","98.2","119.687696759259",NA,"Chick",NA,"N","N",NA,NA,NA,"Tagged in the nest","Syrian Arab Republic","Sudan","73",NA,NA
"Gamla 2018 J4107_180322","Neophron percnopterus","Egyptian Vulture wild-birds Israel","Gamla 2018 J4107","180322","2018-07-11 12:04:02","2019-05-29 05:08:49","32.8986129760742","35.7642288208008","15.6672353744507","23.6734561920166","1.5110977203915","1.7934537037037","85.3","321.711655092593",NA,"Chick",NA,"N","N",NA,NA,NA,"Tagged in the nest","Syrian Arab Republic","Chad","302",NA,NA
"Segev-Shalom 2019 I00_190588","Neophron percnopterus","Egyptian Vulture wild-birds Israel","Segev-Shalom 2019 I00","190588","2019-04-18 07:40:23","2019-04-26 03:09:35","30.7135601043701","35.4150581359863","29.0051040649414","41.5087280273438","1.08335521443548","0.978616255144033","95.7777777777778","7.81194444444444","Probably dead","SA",NA,"N","Y","Transmitted from same location in SA-Iraq border for a few weeks, after roosting on what seems like a military antena",NA,NA,"Found (probably) posioned, treated for a week at the Is Israel Wildlife Hospital and released.","Jordan","Saudi Arabia","9",NA,NA
"Tlalim C48 Blue_171405","Neophron percnopterus","Egyptian Vulture wild-birds Israel","Tlalim C48 Blue","171405","2019-03-18 11:30:51","2019-05-30 02:11:10","30.821870803833","34.8367500305176","31.0106830596924","34.8801574707031","0.000862062940649672","0.999690972222222","100","72.6113310185185","Alive","Adult",NA,"N","Y",NA,NA,NA,"Found (probably) posioned, treated for a week at the Is Israel Wildlife Hospital and released.","Israel","Israel","74",NA,NA
"Gurman_114","Neophron percnopterus","Egyptian vultures Dagestan2","Gurman","114","2017-07-24 12:12:00","2018-11-04 03:27:00","43.00113","47.20156","13.88479","43.77549","0.287990285857034","0.998055555555555",NA,"467.635416666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russia","Yemen","449",NA,NA
"Kapchug_115","Neophron percnopterus","Egyptian vultures Dagestan2","Kapchug","115","2017-07-23 10:37:00","2017-09-25 02:59:00","42.98421","47.18025","38.96566","48.78752","0.55905095499317","1.00576388888889",NA,"63.6819444444444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russia","Azerbaijan","31",NA,NA
"Malysh_116","Neophron percnopterus","Egyptian vultures Dagestan2","Malysh","116","2017-07-23 08:18:00","2017-10-22 09:58:00","42.98465","47.18038","21.26675","40.70254","0.0119631999101749","1.09701388888889",NA,"91.0694444444444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russia","Saudi Arabia","69",NA,NA
"Sarygush_117","Neophron percnopterus","Egyptian vultures Dagestan2","Sarygush","117","2017-07-23 08:18:00","2017-09-29 11:13:00","42.98449","47.18051","34.69167","44.03076","0.870760056404528","1.73944444444444",NA,"68.1215277777778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russia","Iraq","47",NA,NA
"127589_127589","Neophron percnopterus","Egyptian vultures in Djibouti","127589","127589","2013-03-11 05:56:36","2014-01-31 01:44:05","11.7859","42.8239","12.0148","43.2961","0.105923262538183","1.09795138888889",NA,"325.824641203704",NA,"ad",NA,NA,NA,NA,NA,NA,"intermittant after 4 Mar 2014, last location 7 Jun 2018. Bird seemingly alive at that time.","Djibouti","Djibouti","252","2013-03-11 05:00:00",NA
"AF5AF11F_NA","Neophron percnopterus","ISPRA","AF5AF11F",NA,"2018-08-16 08:59:07","2018-09-12 05:00:35","40.6451833","16.66185","36.7739717","12.0043667","1.06295567359981","1",NA,"26.8343518518519",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy","Italy","25",NA,NA
"B05AF11F_NA","Neophron percnopterus","ISPRA","B05AF11F",NA,"2018-08-16 09:30:07","2018-09-08 06:00:31","40.64519","16.6618667","37.7127983","12.6724333","0.679749345531313","0.999971064814815",NA,"22.8544444444444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy","Italy","24",NA,NA
"NeoPer_Bruco_48505470927","Neophron percnopterus","LIFE_Rupis_EgyptianVultures","NeoPer_Bruco","48505470927","2017-07-20 06:00:00","2018-01-04 06:00:00","41.195016","-6.680866","13.897483","-9.689316","0.0663855149241853","1",NA,"168","unknown","ATY",NA,"N","N","Normal movements",NA,NA,"Fate unknown - data stopped transmitting in south-central Mali","Spain","Mali","164",NA,NA
"NeoPer_Douro_48797733050","Neophron percnopterus","LIFE_Rupis_EgyptianVultures","NeoPer_Douro","48797733050","2017-06-13 06:00:00","2019-05-10 06:01:00","40.9598","-6.833833","41.00625","-6.436266","0.12196447716863","1.51027777777778",NA,"696.000694444444","alive","Adult",NA,"N","N","Transmitter detached due to harness failure_Bird was seen incubating at nest several days later identified by colour ring",NA,NA,"Transmitter confirmed detached on 7th May 2019_Bird resighted a couple of days later incubating alive and well https://www.4vultures.org/2019/05/28/the-mystery-of-egyptian-vulture-douro-s-lost-gps-transmitter/","Spain","Spain","689",NA,NA
"NeoPer_Faia_48505476460","Neophron percnopterus","LIFE_Rupis_EgyptianVultures","NeoPer_Faia","48505476460","2017-06-13 08:00:00","2019-05-29 06:00:00","40.926366","-6.943999","40.962883","-6.871649","0.0711867659996516","0.987569444444444",NA,"714.916666666667","alive","Adult",NA,"N","N","Normal movements",NA,NA,NA,"Portugal","Spain","716",NA,NA
"NeoPer_Poiares_48797733001","Neophron percnopterus","LIFE_Rupis_EgyptianVultures","NeoPer_Poiares","48797733001","2017-06-01 12:34:00","2017-11-18 06:59:00","40.898099","-6.9674","14.0555","-11.874966","2.88794574130894","14.685625",NA,"169.767361111111","suspected transmitter failure","Adult",NA,"N","Y","two isolated GPS locations from April 2018 indciated the bird was close to the 2017 nest site after several months of no data_Bird never resighted so fate is unknown",NA,NA,"Bird was found weak May29th_taken to rehab centre for 3 days treatment and released at Penedo do Durao on 3rd June. Data transmissions were erratic from winter 2017-18_two isolated GPS locations received from summer range after months of receiving no data. Bird never resighted since. Suspected transmitter failure. ","Portugal","Mali","171",NA,NA
"NeoPer_Rupis_48511694900","Neophron percnopterus","LIFE_Rupis_EgyptianVultures","NeoPer_Rupis","48511694900","2016-07-15 06:00:00","2019-05-30 05:59:00","41.477116","-6.270032","41.447649","-6.339049","0.0189791134406241","1",NA,"1048.99930555556","alive","TY",NA,"N","N","Normal movements",NA,NA,NA,"Spain","Spain","1004",NA,NA
"1_1","Neophron percnopterus","McGrady.Meyburg","1","1","2018-01-22 09:00:00","2018-09-12 10:00:00","23.23667","58.42733","23.11883","58.28533","0.134440536480443","1.29583333333333",NA,"233.041666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oman","Oman","63",NA,NA
"139_2","Neophron percnopterus","McGrady.Meyburg","139","2","2018-01-23 12:24:00","2018-12-12 12:28:00","23.522387","58.445302","23.339338","58.45815","0.0992335987696193","3.67284722222222",NA,"323.002777777778",NA,"ad",NA,NA,NA,NA,NA,NA,"gps ceased 13 Dec 2018","Oman","Oman","296","2018-01-23 07:00:00",NA
"143580_3","Neophron percnopterus","McGrady.Meyburg","143580","3","2015-01-09 09:57:30","2015-12-12 02:02:34","23.3449","58.4553","23.3782","58.6527","0.0683541083506035","0.997971064814815",NA,"336.670185185185",NA,"unknown",NA,NA,NA,NA,NA,NA,"Confirmed electrocution 13 Dec 2015","Oman","Oman","330","2015-01-09 10:00:00",NA
"143581_4","Neophron percnopterus","McGrady.Meyburg","143581","4","2015-01-10 07:11:48","2015-02-03 02:37:05","23.3448","58.455","23.0327","58.6193","0.180440349893026","1.00993055555556",NA,"23.809224537037",NA,"unknown",NA,NA,NA,NA,NA,NA,"abrupt loss of transmission 04 Feb 2015","Oman","Oman","25","2015-01-10 12:00:00",NA
"171325_5","Neophron percnopterus","McGrady.Meyburg","171325","5","2018-01-15 00:14:32","2019-05-30 01:23:19","23.358963","58.591347","23.457968","58.624062","0.00412105511890226","1.39976388888889",NA,"500.047766203704","alive","ad",NA,NA,NA,"still transmitting",NA,NA,NA,"Oman","Oman","318","2018-01-14 00:00:00",NA
"171326_6","Neophron percnopterus","McGrady.Meyburg","171326","6","2018-01-22 00:24:30","2019-05-30 00:01:59","23.377052","58.313049","23.330379","58.444141","0.0875550980036961","1.00005324074074",NA,"492.984363425926","alive","ad",NA,NA,NA,"still transmitting",NA,NA,NA,"Oman","Oman","465","2018-01-19 11:00:00",NA
"171327_7","Neophron percnopterus","McGrady.Meyburg","171327","7","2018-01-18 00:08:38","2018-06-16 00:02:37","23.333981","58.459003","23.333454","58.458832","0.205854357283058","1.00004398148148",NA,"148.995821759259",NA,"ad",NA,NA,NA,NA,NA,NA,"Tag not performing well","Oman","Oman","146","2018-01-16 04:00:00",NA
"171328_8","Neophron percnopterus","McGrady.Meyburg","171328","8","2018-01-21 00:03:26","2019-05-30 01:22:03","23.111874","58.837193","23.121912","58.852936","0.00864079954184665","1.49960300925926",NA,"494.054594907407","alive","ad",NA,NA,NA,"still transmitting",NA,NA,NA,"Oman","Oman","277","2018-01-20 09:00:00",NA
"171329_9","Neophron percnopterus","McGrady.Meyburg","171329","9","2018-01-20 00:17:15","2019-02-08 02:47:55","23.285469","58.333851","23.276367","58.332546","0.0491474993665049","7.22309027777778",NA,"384.10462962963",NA,"ad",NA,NA,NA,NA,NA,NA,NA,"Oman","Oman","289","2018-01-19 10:00:00",NA
"171330_10","Neophron percnopterus","McGrady.Meyburg","171330","10","2018-01-19 11:07:59","2019-05-30 01:23:12","23.338934","58.449287","23.322981","58.418118","0.0323485888837676","1.0998125",NA,"495.593900462963","alive","ad",NA,NA,NA,"still transmitting",NA,NA,NA,"Oman","Oman","438","2018-01-19 12:00:00",NA
"47638_11","Neophron percnopterus","McGrady.Meyburg","47638","11","2018-01-21 05:00:00","2018-09-28 01:00:00","23.33067","58.45033","23.3345","58.47683","0.00741292774716115","1.02916666666667",NA,"249.833333333333",NA,"ad",NA,NA,NA,NA,NA,NA,"gps ceased 29 Sept 2018","Oman","Oman","251","2018-01-20 06:00:00",NA
"70107_12","Neophron percnopterus","McGrady.Meyburg","70107","12","2018-01-13 02:00:00","2019-05-30 00:00:00","23.33967","58.45383","22.71133","59.0225","0.050907881602515","0.995833333333333",NA,"501.916666666667","alive","imm, 1.5 yr",NA,NA,NA,"still transmitting",NA,NA,NA,"Oman","Oman","501","2018-01-13 01:00:00",NA
"80_13","Neophron percnopterus","McGrady.Meyburg","80","13","2016-01-21 12:19:00","2017-10-03 22:58:00","23.334163","58.4669","22.378585","59.342792","0.357591922181479","5.14861111111111",NA,"621.44375",NA,"unknown",NA,NA,NA,NA,NA,NA,"gps ceased 04 Oct 2017","Oman","Oman","456","2016-01-21 09:00:00",NA
"93_14","Neophron percnopterus","McGrady.Meyburg","93","14","2016-01-19 10:25:00","2016-02-24 03:09:00","23.339907","58.459848","23.529493","58.495088","0.00923214877539582","1.00027777777778",NA,"35.6972222222222",NA,NA,NA,NA,NA,NA,NA,NA,"possible mortality / dropped tx","Oman","Oman","37",NA,NA
"95784_15","Neophron percnopterus","McGrady.Meyburg","95784","15","2018-01-20 12:00:00","2019-05-25 09:00:00","23.33417","58.46533","23.34517","58.46333","0.154287937773433","1.14166666666667",NA,"489.875","alive","ad",NA,NA,NA,"still transmitting",NA,NA,"Tag not performing well","Oman","Oman","451","2018-01-20 03:00:00",NA
"Akaga_171362","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Akaga","171362","2018-05-16 00:15:07","2019-05-30 06:19:31","41.5942153930664","25.6413116455078","12.4287729263306","40.2102546691895","0.243610696769966","1.01583680555556","99.1","379.253055555556","alive","2cal_year","unknown","captive","no",NA,NA,NA,NA,"Bulgaria","Ethiopia","380","2018-05-16 00:15:00","2019-05-31 05:29:00"
"Alimerah_182254","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Alimerah","182254","2019-01-25 07:55:42","2019-05-30 01:33:30","11.6735982894897","40.9737014770508","11.781436920166","41.0379905700684","0.052352635971362","0.999767361111111","100","124.734583333333","alive","2cal_year","unknown","wild","no",NA,NA,NA,NA,"Ethiopia","Ethiopia","126","2019-01-25 07:55:00","2019-05-31 01:33:00"
"Andi_182261","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Andi","182261","2019-05-15 01:04:35","2019-05-30 00:05:26","41.5944023132324","25.6413116455078","41.5983963012695","25.6388473510742","0.0002416319331146","1.00002662037037","81.4","14.9589236111111","alive","2cal_year","male","captive","no",NA,NA,NA,NA,"Bulgaria","Bulgaria","16","2019-05-15 01:04:00","2019-05-31 00:05:00"
"Anna_171348","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Anna","171348","2018-08-10 00:53:11","2018-09-15 00:01:06","41.6358299255371","25.8558883666992","37.2335433959961","34.8425140380859","1.28191648722556","0.999230324074074","87.3","35.9638310185185","captive","juv","female","captive","no","recaptured","exhaustion",NA,"would have died of exhaustion, but recaptured","Bulgaria","Turkey","35","2018-08-10 00:53:00","2018-09-16 00:01:00"
"Aoos_118154","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Aoos","118154","2015-04-17 17:00:00","2019-05-27 08:17:43","40.13267","20.54217","40.13586","20.5388","0.253557971044308","2.04171875",NA,"1500.63730324074","alive","adult","female","wild","no",NA,NA,NA,"tagged in Greece, but bred in Albania","Albania","Albania","1159","2015-04-17 17:00:00","2019-05-29 13:00:00"
"Arda_118147","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Arda","118147","2012-08-13 00:41:00","2013-03-05 02:00:00","41.644","25.878","10.79567","28.50933","0.22070277982743","5.4",NA,"204.054861111111","dead","juv","unknown","wild","no","inferred from transmissions","unknown",NA,"The bird died on 29.12.2012. Since then it is transmitting from the same location","Bulgaria","Sudan","156","2012-08-13 00:41:00","2013-12-29 02:00:00"
"Ardi_182265","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Ardi","182265","2019-01-24 14:29:25","2019-05-30 01:13:28","11.797981262207","41.0565452575684","20.2386379241943","43.1985969543457","0.000379430361305047","0.999767361111111","100","125.447256944444","alive","adult","unknown","wild","no",NA,NA,NA,NA,"Ethiopia","Saudi Arabia","127","2019-01-24 14:29:00","2019-05-31 01:05:00"
"Asparuh_131250","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Asparuh","131250","2013-08-04 12:06:00","2013-09-12 03:00:00","41.6","25.985","33.7705","20.83933","1.3243095238245","1.00416666666667",NA,"38.6208333333333","dead","juv","unknown","wild","no","inferred from transmissions","drowned",NA,"track ends in sea","Bulgaria",NA,"32","2013-08-14 00:00:00","2013-09-09 00:00:00"
"Belgin_171346","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Belgin","171346","2018-08-09 01:56:15","2018-09-18 00:17:35","41.6359100341797","25.8563442230225","36.2170104980469","29.8580665588379","0.783054659269864","0.999296296296296","98.1","39.9314814814815","dead","juv","unknown","wild","no","inferred from transmissions","drowned",NA,"track ends in sea","Bulgaria","Turkey","41","2018-08-09 01:56:00","2018-09-19 00:07:00"
"Berenice_130672","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Berenice","130672","2013-08-02 03:00:00","2013-09-09 12:00:00","39.8","21.68933","33.83567","23.2085","0.758756782369053","1.24701388888889",NA,"38.375","dead","juv","unknown","wild","no","inferred from transmissions","drowned",NA,"track ends in sea","Greece",NA,"37","2013-08-02 00:00:00","2013-09-05 00:00:00"
"Blanka_171345","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Blanka","171345","2018-08-02 06:02:56","2018-10-19 00:02:33","41.6499671936035","25.8446407318115","11.909068107605","41.5909423828125","0.00175620405788245","1.00001157407407","100","77.7497337962963","dead","juv","female","captive","no","retrieved transmitter and carcass","probably injured by people/animals and suffered to death",NA,"The bird died on 21.10 in the morning","Bulgaria","Ethiopia","79","2018-08-02 06:02:00","2018-10-21 07:00:00"
"Boris_149505","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Boris","149505","2015-07-21 04:00:00","2019-05-30 04:00:00","41.59483","25.64133","41.61667","25.65183","0.015276484273455","1",NA,"1409","alive","adult","male","wild","no",NA,NA,NA,NA,"Bulgaria","Bulgaria","1410","2015-07-21 04:00:00","2019-05-31 02:00:00"
"Boyana_171357","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Boyana","171357","2018-05-16 00:16:39","2019-05-30 03:09:43","41.5944633483887","25.6411590576172","13.1777086257935","17.3735790252686","0.0493843028245384","0.999862268518518","93","379.120185185185","alive","2cal_year","female","captive","no",NA,NA,NA,NA,"Bulgaria","Chad","380","2018-05-16 00:16:00","2019-05-31 03:10:00"
"Castor_135955","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Castor","135955","2014-05-14 11:00:00","2016-02-15 01:00:00","40.62333","21.51933","6.76017","42.83233","0.0107924503676179","1",NA,"641.583333333333","dead","adult","unknown","wild","yes","transmission ended","unknown",NA,"tagged after found disorientated due to lead poisoning","Greece","Ethiopia","643","2014-05-14 11:00:00","2016-02-16 01:00:00"
"Chuupa_182258","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Chuupa","182258","2019-01-20 09:16:22","2019-05-19 08:05:33","8.8565502166748","39.9194183349609","10.4413719177246","41.902156829834","0.303855511176105","4.68492708333333","100","118.950821759259","alive","2cal_year","unknown","wild","no",NA,NA,NA,NA,"Ethiopia","Ethiopia","84","2019-01-20 09:16:00","2019-05-24 07:41:00"
"Dobromir_118150","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Dobromir","118150","2012-08-16 18:00:00","2016-09-24 02:00:00","43.14567","27.63883","14.50783","30.302","0.583417937588749","1",NA,"1499.33333333333","dead","juv","unknown","wild","no","inferred from transmissions","shot",NA,"probably killed but no evidence could be obtained. Last locations from inside a village","Bulgaria","Sudan","1492","2012-08-16 18:00:00","2016-09-25 02:00:00"
"Elodie_135956","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Elodie","135956","2016-08-28 06:44:28","2017-09-13 03:00:00","43.1555","26.27962","15.01317","7.67117","0.0118984912017265","1.11460069444444",NA,"380.84412037037","dead","juv","female","captive","no","retrieved transmitter and asked locals","shot",NA,NA,"Bulgaria","Niger","379","2016-08-28 06:44:00","2017-09-15 06:30:00"
"Ertale_182252","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Ertale","182252","2019-01-26 09:05:59","2019-05-30 00:32:23","11.5407419204712","40.8160171508789","39.5095863342285","32.1532897949219","0.321795335958558","0.999230324074074","100","123.643333333333","alive","adult","unknown","wild","no",NA,NA,NA,NA,"Ethiopia","Turkey","125","2019-01-26 09:05:00","2019-05-31 00:31:00"
"Fentale_182251","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Fentale","182251","2019-01-22 09:02:55","2019-05-03 01:42:49","9.06249523162842","39.910343170166","11.7762670516968","40.9081268310547","0.325844132514711","0.999403935185185","100","100.694375","alive","3cal_year","unknown","wild","no",NA,NA,NA,NA,"Ethiopia","Ethiopia","102","2019-01-22 09:02:00","2019-05-04 01:42:00"
"Fer_182253","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Fer","182253","2019-05-15 01:04:28","2019-05-30 00:00:03","41.5944290161133","25.6413707733154","41.5982131958008","25.6388549804688","0.000589221010753384","0.999997685185185","92.4","14.9552662037037","alive","2cal_year","unknown","captive","no",NA,NA,NA,NA,"Bulgaria","Bulgaria","16","2019-05-15 01:04:00","2019-05-31 00:00:00"
"Heracles_130676","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Heracles","130676","2013-08-22 07:00:00","2013-09-13 03:00:00","39.79217","21.55817","36.212","21.18317","0.540687189979225","1",NA,"21.8333333333333","dead","juv","unknown","wild","no","inferred from transmissions","drowned",NA,"track ends in sea","Greece",NA,"23","2013-08-22 00:00:00","2013-09-09 00:00:00"
"Ibrahim_131248","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Ibrahim","131248","2013-08-02 14:00:00","2013-09-25 04:00:00","41.618","25.6495","34.99567","25.18817","0.275757576787073","0.996875",NA,"53.5833333333333","dead","juv","unknown","wild","no","transmission ended","unknown",NA,"Not clear if the bird really died or the transmitter failed. ","Bulgaria",NA,"42","2013-08-02 14:00:00","2013-09-26 01:15:00"
"Ikaros_118145","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Ikaros","118145","2012-08-12 19:00:00","2012-09-11 06:00:00","39.80383","21.68783","33.834","22.25767","0.831511009362697","1.31666666666667",NA,"29.4583333333333","dead","juv","unknown","wild","no","inferred from transmissions","drowned",NA,"track ends in sea","Greece",NA,"26","2012-08-12 00:00:00","2012-09-09 00:00:00"
"Iliaz_118153","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Iliaz","118153","2012-08-30 06:00:00","2019-05-30 12:00:00","41.44","25.56833","41.2745","25.19317","0.0453742062033718","1.10833333333333",NA,"2464.25","alive","juv","unknown","wild","no",NA,NA,NA,NA,"Bulgaria","Bulgaria","2448","2012-08-30 06:00:00","2019-05-31 06:00:00"
"Ilin_130675","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Ilin","130675","2013-08-19 07:47:00","2013-10-27 17:00:00","41.762","21.735","41.98833","21.4495","0.157076171317718","5.60305555555556",NA,"69.3840277777778","dead","juv","unknown","wild","no","found carcass","predation",NA,"Found dead near the nest, killed by predator","The former Yugoslav Republic of Macedonia","The former Yugoslav Republic of Macedonia","24","2013-08-19 07:47:00","2013-10-28 08:44:00"
"Ilina_130674","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Ilina","130674","2013-08-05 09:00:00","2013-10-02 06:00:00","41.769","21.72467","36.37","27.46383","0.571089057297185","0.998402777777778",NA,"57.875","dead","juv","unknown","wild","no","found feathers","predation",NA,"Most probably killed by Bonneli's eagle","The former Yugoslav Republic of Macedonia",NA,"48","2013-08-17 00:00:00","2013-09-28 00:00:00"
"Jenny_149507","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Jenny","149507","2015-07-30 10:00:00","2019-05-28 02:00:00","41.58367","25.65033","41.59167","25.44517","0.0186589189048621","1",NA,"1397.66666666667","alive","adult","female","wild","no",NA,NA,NA,NA,"Bulgaria","Bulgaria","1391","2015-07-30 10:00:00","2019-05-29 04:00:00"
"Katerina_130671","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Katerina","130671","2013-08-09 13:49:00","2014-08-31 07:00:00","41.161","26.237","31.15617","29.964","0.12151607929379","1.37083333333333",NA,"386.715972222222","dead","juv","unknown","wild","no","inferred from transmissions","drowned",NA,"Bird drowned on the 18/9/2013 although carcass likely washed up on beach in Egypt on the 10/10/2013. Contacted locals to try to find it. Claimed they never did but a year later there were some fixes from Alexandria!!","Greece","Egypt","67","2013-08-09 13:49:00","2013-09-18 02:00:00"
"Lazaros_108050","Neophron percnopterus","Neophron percnopterus Bulgaria/Greece","Lazaros","108050","2012-06-23 22:00:00","2013-03-31 10:00:00","39.789","21.7325","41.05583","24.14917","2.33985215968541","1.01666666666667",NA,"280.5","dead","adult","female","wild","yes","carcass retrieved","poisoning",NA,"Tagged after being found poisoned in Meteora; poisoned again one year later","Greece","Greece","282","2012-06-23 22:00:00","2013-04-01 10:00:00"
