"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter","model"
0.996855540071363,0.00205592089766932,0.991421308021203,0.995954553357307,0.997336258975896,0.998229481148418,0.999344674148803,1.00776876932382,615,0,1,"mean.phi[1]","m2"
0.881125517165196,0.0559154724294957,0.752581769458422,0.847030852065539,0.888022593846022,0.923880120869372,0.967495707164782,1.0150275024629,152,0,1,"mean.phi[2]","m2"
5.94815737621823,0.632224494071987,4.74985895738939,5.50610966458988,5.92536763195086,6.33471107608733,7.32972274183129,1.00338073973122,463,0,1,"lp.mean[1]","m2"
2.11938681691863,0.569759894781741,1.11243001930359,1.71150135731104,2.07070012081201,2.4962738827347,3.39334109936322,1.02017110616184,128,0,1,"lp.mean[2]","m2"
0.0632249268810661,0.00558597940485479,0.0532088353872988,0.0592792005739491,0.0629600839263015,0.0670460879778787,0.0746629579487515,1.00640246851298,296,0,1,"p.seen.alive","m2"
0.41074135341078,0.0114831546730104,0.388275803680563,0.40291172515957,0.410201949021559,0.418620341823088,0.432842777237902,1.00893957152341,284,0,1,"p.found.dead","m2"
0.100448287667593,0.0222676010905403,0.0596017342530847,0.0847480255577312,0.0989466478461297,0.1144522230483,0.145105702113037,1.01694484037825,142,0,1,"b.phi.age","m2"
0.849643637240107,0.501829496887298,-0.0833653351275908,0.519468190187626,0.828200446487287,1.15858826978521,1.90505040514862,0.999824031063874,800,1,0.95875,"b.phi.mig","m2"
-0.710355874462825,0.374417944946337,-1.45019141996884,-0.952050442065755,-0.71222801155961,-0.461681384777844,0.0270952591939713,1.00161868923426,743,1,0.96875,"b.phi.capt","m2"
-0.473297316960851,0.171981635174598,-0.83959673197261,-0.577662145261182,-0.46751040848109,-0.352376625330464,-0.166139590040717,1.00570446964816,454,0,0.99875,"b.phi.lat","m2"
-0.060112358301741,0.596277131940621,-1.23991913994898,-0.452039744454834,-0.0420609541232063,0.342415839761193,1.11305952671855,1.02047059556404,133,1,0.52625,"b.phi.resident","m2"
0.0299942268100264,0.0444450028824097,-0.0527070067807202,1.74771822649164e-05,0.0279960982449838,0.0574115345329205,0.123421486610462,1.0117673686392,219,1,0.75125,"b.phi.free","m2"
-0.388262359919497,0.191164603230172,-0.769931913355419,-0.510786033367819,-0.389636638434815,-0.255860041665593,-0.0261389322783516,1.00784809592096,294,0,0.97875,"b.phi.long","m2"
3903.69050252193,9.28423649659571,3887.70685694183,3897.54422998928,3902.65791824399,3909.09419185323,3923.16848435561,1.04772301166991,77,0,1,"deviance","m2"
