mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f,parameter,model
0.0791004067087675,0.00579589485396037,0.068332556383408,0.0750900476973564,0.0787057600880286,0.0830592377060106,0.0908120811978153,1.00078531563429,750,0,1,p.seen.alive,seacross
28.4670667492678,18.2607359863735,5.38857655017126,14.4524758428041,24.1752403191607,38.8968335859737,72.1232545488626,1.01080045177498,283,0,1,base.obs,seacross
-3.93992275921293,0.232293284271462,-4.40615184480833,-4.0928976237014,-3.94553157704718,-3.7930497294839,-3.49661018093172,0.999880120765667,750,0,1,base.fail,seacross
0.376827328251109,0.0927322656053159,0.179482858099373,0.314868116989388,0.381022108052388,0.43934623055566,0.549896863436845,1.00125140800948,750,0,1,base.recover,seacross
-0.220866172894505,0.0983452588904081,-0.423086034653012,-0.280753551289169,-0.216636399936481,-0.150115475029929,-0.0455691037649061,1.00059084621964,750,0,0.996,beta2,seacross
0.525054440817001,0.179694639224416,0.157143592923122,0.41424830975022,0.536592391505591,0.64810916977569,0.855379774991867,1.00177147737794,750,0,0.996,beta3,seacross
-0.0213344203540669,0.00282729902481755,-0.0265642901292537,-0.0233138083428768,-0.0214982727700859,-0.0196184974112409,-0.0152881734468786,1.00136674977908,687,0,1,beta4,seacross
0.992310924751123,0.00221484494190481,0.98769578995655,0.991333579382365,0.992639359622071,0.993679794521949,0.99562773589782,1.04316831279051,113,0,1,mean.phi,seacross
4.89635652443849,0.266645940853389,4.38545632353423,4.73959527686898,4.9042204796672,5.05766331103658,5.4280943884593,1.01715405006542,127,0,1,lp.mean,seacross
-0.837827385444331,0.284446612433189,-1.37771522643185,-1.04018950660297,-0.836509959959204,-0.644394607457136,-0.293820696039891,1.0016830379816,669,0,0.996,b.phi.mig,seacross
-0.55253055392347,0.250493565591711,-1.03228469930377,-0.722603087343959,-0.552578164751115,-0.382055786285267,-0.051779025749876,0.999938604965716,750,0,0.985333333333333,b.phi.capt,seacross
0.607431666152712,0.32192219344512,0.0760927757205543,0.367450144219171,0.585660331193374,0.794775118722317,1.32278465605224,1.000957372608,694,0,1,b.phi.pop,seacross
-1.66961668266224,0.235671359919705,-2.14122905714706,-1.81824631759031,-1.6704100479185,-1.5092986905672,-1.23438708116732,1.00361673089027,389,0,1,b.phi.age,seacross
-0.0887423547997388,0.486497571285905,-0.974697805472934,-0.419160906339466,-0.107903799236998,0.259546815249769,0.813998080953044,0.999377659416031,750,1,0.576,b.phi.vul,seacross
6299.89760122963,3.16829290266287,6295.27483254203,6297.78515366294,6299.36632642119,6301.36923501467,6307.35320694247,1.00184028141407,750,0,1,deviance,seacross
