"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter","model"
0.996860163964826,0.00134452296627198,0.99366508143103,0.996091506531522,0.997057482745334,0.997837421605457,0.998945491417329,1.00561935172921,800,0,1,"mean.phi[1]","m3"
0.876497405303493,0.0329748500146721,0.798176527614506,0.855355161716407,0.879785481281977,0.901266255448277,0.931274619667592,0.999068594679578,800,0,1,"mean.phi[2]","m3"
5.85490890568855,0.451107776980997,5.05532325021752,5.54068733721657,5.82554968035856,6.13428915079433,6.85362604012689,1.002828172617,800,0,1,"lp.mean[1]","m3"
1.99395478647035,0.30324645191907,1.37493639388249,1.77723544791182,1.99040090665694,2.21137415481825,2.60643576996358,0.998940443952141,800,0,1,"lp.mean[2]","m3"
0.0632724262394883,0.00550310472148748,0.0533428891855074,0.059352239789454,0.0629975639201542,0.0671729747782986,0.0739919775373978,0.99920539495298,800,0,1,"p.seen.alive","m3"
0.411679983091889,0.0112622686750738,0.390062293080666,0.403835190821966,0.411207602205891,0.419617599547747,0.433097862134014,1.00057937135593,800,0,1,"p.found.dead","m3"
0.105538474097322,0.0184833840383367,0.0702918695356122,0.092408709355452,0.10425200334529,0.117715049092207,0.143909345724189,1.00125369716478,800,0,1,"b.phi.age","m3"
0.882796723118069,0.521147932589768,-0.0832289270966516,0.537829288118576,0.865289497225551,1.18109510607867,2.00002284323349,1.00653726908455,410,1,0.96375,"b.phi.mig","m3"
-0.60004507752276,0.321545298208162,-1.24124512528381,-0.810392130972484,-0.60081521500473,-0.391502098788186,-0.00737971704546375,1.00070486746223,800,0,0.9775,"b.phi.capt","m3"
-0.492703678683589,0.16364648537092,-0.824730991187102,-0.597011156402401,-0.487765829649551,-0.37705405710982,-0.168073846577994,1.00796057884322,299,0,1,"b.phi.lat","m3"
-0.386017436661878,0.148347827528123,-0.662714337819182,-0.488924410868907,-0.387673614149753,-0.291088284954005,-0.0924902973286508,1.00310228166969,456,0,0.99125,"b.phi.long","m3"
3905.83476111232,10.2048529172771,3889.01013035411,3898.8178780656,3904.63508976338,3911.64877172334,3927.96935994636,1.02240225398148,116,0,1,"deviance","m3"
