mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f,parameter,model
0.0646601406134952,0.00523708432401456,0.0549382550442943,0.060951147037734,0.0645752289395271,0.0682837743836136,0.0754850430291178,1.00163511674112,598,0,1,p.seen.alive,3_pop_no_seacross
29.0657428539232,17.4121104293099,6.14046643887683,14.6979061793371,26.3145413005852,39.3880354029679,69.5494887069729,0.998898325187545,750,0,1,base.obs,3_pop_no_seacross
-3.78163325408358,0.219508369783356,-4.21662034293958,-3.9379763962397,-3.76945631941075,-3.63529834549005,-3.36104039785168,1.0073719579176,750,0,1,base.fail,3_pop_no_seacross
0.545419202884228,0.0990319181405223,0.347424442602789,0.484830293131017,0.548273985079671,0.608018704592078,0.734597412494581,1.01052413921271,750,0,1,base.recover,3_pop_no_seacross
-0.169012857600018,0.0943480656960632,-0.356885471812678,-0.227970853258886,-0.170147522515357,-0.101729044955156,0.00041801334048156,1.00111262914597,750,1,0.973333333333333,beta2,3_pop_no_seacross
0.322404035496232,0.18543405894841,-0.0535799371255864,0.198723919732637,0.333504953930272,0.439429483128701,0.670373273177221,1.0015384843743,599,1,0.96,beta3,3_pop_no_seacross
-0.025455328305502,0.00300130138582443,-0.03094087153711,-0.0275027828071388,-0.0255874491885152,-0.0235203999677592,-0.0194536969900226,1.01240535350854,750,0,1,beta4,3_pop_no_seacross
0.994838901019665,0.00142115756544704,0.991334586033781,0.994019298754451,0.99499882554176,0.995860867996323,0.997025408747282,1.01062801671312,214,0,1,mean.phi,3_pop_no_seacross
5.29789959418842,0.271414636946549,4.7397124359499,5.11321894095373,5.29306878685489,5.48312355200161,5.81467012541526,1.00923984362608,226,0,1,lp.mean,3_pop_no_seacross
-0.619047915986817,0.266870981184691,-1.12672870282685,-0.798721827979038,-0.615291004444274,-0.437021298120159,-0.0840713502262014,1.00754370682766,224,0,0.986666666666667,b.phi.mig,3_pop_no_seacross
-0.517772204756258,0.255293490047289,-1.0028090037494,-0.702700056407361,-0.514274944022805,-0.342343026865189,-0.0373416796014061,1.00033287203959,750,0,0.986666666666667,b.phi.capt,3_pop_no_seacross
-1.73241677215335,0.241143898137181,-2.18868796524129,-1.88827273326254,-1.74867853508136,-1.56085275032686,-1.26595584227708,0.998436378413951,750,0,1,b.phi.age,3_pop_no_seacross
0.115497496126203,0.351341442812502,-0.568580055951554,-0.12563748911183,0.105291566619745,0.343809250710458,0.8263628762009,0.998766867996984,750,1,0.618666666666667,b.phi.pop1,3_pop_no_seacross
-0.707837563118287,0.244671423518213,-1.21536384329387,-0.879665500706517,-0.695869020105633,-0.534620184328361,-0.240763371854061,1.00082376850927,750,0,0.998666666666667,b.phi.pop2,3_pop_no_seacross
6066.02917669179,2.99024437023008,6061.69174228345,6063.8235430643,6065.73594805625,6067.47658379969,6073.56100189223,1.01854913630171,198,0,1,deviance,3_pop_no_seacross
