"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter","model"
0.996674866289759,0.00137502272562987,0.99345881849352,0.995917749392219,0.99688008968442,0.997649985539272,0.998786223884573,1.00000914295738,800,0,1,"mean.phi[1]","m5"
0.8572402176955,0.0361829091556384,0.778885235973062,0.834363538209567,0.861542616362989,0.883087216821749,0.918094744869715,1.00256822889593,554,0,1,"mean.phi[2]","m5"
5.79053964569734,0.432127056564569,5.02307519881805,5.49701658374054,5.7668262959706,6.05098314189343,6.71280498287119,1.00205259094598,800,0,1,"lp.mean[1]","m5"
1.82360517373231,0.296718293487801,1.25918185199084,1.61687394553719,1.82816200679077,2.02199575513308,2.4167377939734,1.00206251735299,567,0,1,"lp.mean[2]","m5"
0.0627728310379502,0.00571553665601371,0.0521182825260795,0.0588971815445085,0.0625624711811915,0.0665921203543605,0.0745643950315121,0.99931419312444,800,0,1,"p.seen.alive","m5"
0.410396730046161,0.0111290389505908,0.387842589470873,0.402705905537898,0.410819043351224,0.417828194401847,0.431891556810449,1.00441819271186,391,0,1,"p.found.dead","m5"
0.100067161708453,0.0207127639097033,0.0613020650413852,0.0859596669031574,0.0999082252891942,0.113058810305823,0.143029703994153,1.00966670930405,236,0,1,"b.phi.age","m5"
0.980610095580303,0.49388809877202,0.103097578389734,0.616477495340074,0.954836318055758,1.27448817122588,2.03118337591203,1.00080068645913,800,0,0.9875,"b.phi.mig","m5"
-0.521815698766052,0.159025904421351,-0.864849032467318,-0.624747697717221,-0.51371752152625,-0.413802233871028,-0.224470171042532,1.00002766382202,800,0,1,"b.phi.lat","m5"
-0.00906781410132854,0.0360074998223487,-0.0727095591276665,-0.0343465963549966,-0.0105636077792605,0.0157219180603463,0.0617564390556273,1.00420305620522,389,1,0.60875,"b.phi.free","m5"
-0.415865696899228,0.146240665330867,-0.711824703137805,-0.511451596076519,-0.417397949885199,-0.314642130557671,-0.143748119748186,0.999185018609916,800,0,0.99875,"b.phi.long","m5"
3903.51966826236,8.80912939442689,3889.0642698971,3897.01209731059,3902.77779554761,3908.80398608588,3921.54742707699,0.999699545395529,800,0,1,"deviance","m5"
